BATCH_ID,PRODUCTION_DATE,TEMPERATURE,DEFECT_COUNT,QUALITY_SCORE,HUMIDITY,MACHINE_RUNTIME,PRESSURE_BAR,OPERATOR_ID,MACHINE_ID
BATCH_7364,2024-05-02,164.24893143554706,40,94.0,44.1,19,7.5,005,04
BATCH_2496,2024-06-27,154.72514367773903,34,96.0,64.2,72,2.68,010,02
BATCH_2484,2024-02-01,197.87972616170276,8,91.0,66.9,18,2.8916623439999998,020,01
BATCH_7195,2024-02-08,199.71798080933536,7,83.0,62.6,58,5.88,012,03
BATCH_3622,2024-03-22,204.12530060216375,16,85.0,37.2,29,1.779537556,018,09
BATCH_4695,2024-02-17,171.56485223565886,20,87.0,60.4,15,8.936987912,006,05
BATCH_6823,2024-01-10,158.91621218228966,29,98.0,67.0,64,7.551830628,020,05
BATCH_5806,2024-05-17,157.98953095018396,0,71.0,71.1,71,6.0591150879999995,006,09
BATCH_6180,2024-06-25,246.8243441053568,0,98.0,73.3,19,7.84,017,08
BATCH_1980,2024-01-17,150.25738239375085,29,99.0,55.5,54,5.81,007,09
BATCH_9852,2024-06-08,194.85791265092064,13,75.0,42.5,33,5.84,007,10
BATCH_7592,2024-04-02,177.57303671245495,49,90.0,55.3,55,8.0,006,01
BATCH_1407,2024-07-06,238.7589598345617,29,84.0,47.5,50,8.60466048,002,03
BATCH_3573,2024-05-02,191.1449540524057,23,84.0,60.8,48,2.48,003,09
BATCH_5595,2024-02-29,243.91311688424085,13,83.0,31.8,6,10.211829036000001,009,06
BATCH_4531,2024-04-03,162.36958977237538,41,92.0,77.3,28,8.531576024,014,09
BATCH_7556,2024-02-07,240.2911261307654,11,80.0,63.5,36,1.1762460559999999,006,01
BATCH_8168,2024-03-31,245.0620774756643,50,85.0,70.3,63,6.11,015,05
BATCH_5283,2024-05-02,239.71045560344425,10,89.0,53.9,30,8.52,018,08
BATCH_9789,2024-02-12,166.23158502094165,2,88.0,68.3,22,2.96,011,08
BATCH_3192,2024-06-15,192.13456276174043,0,87.0,50.9,11,8.95,007,01
BATCH_8667,2024-02-29,212.79390502243595,38,98.0,73.8,59,2.918551908,008,03
BATCH_3766,2024-07-17,242.86487638365705,45,83.0,30.4,62,4.92,004,10
BATCH_1852,2024-06-28,207.22438191324588,21,97.0,54.4,72,8.493654844,006,08
BATCH_2455,2024-03-19,223.44175778895223,27,98.0,59.3,64,8.13,011,02
BATCH_2815,2024-05-07,227.61931057727327,50,98.0,55.4,4,9.72,019,09
BATCH_7541,2024-04-23,150.350608303003,3,100.0,72.6,27,1.327930776,008,03
BATCH_8879,2024-02-04,198.3559040689598,0,8.0,31.6,69,7.429793376,008,01
BATCH_6902,2024-02-27,226.60688050571025,27,88.0,43.6,36,9.023172412,009,06
BATCH_2476,2024-04-17,240.90144525777532,22,94.0,70.9,38,5.40549184,005,04
BATCH_5931,2024-04-18,176.09032496256896,8,88.0,65.3,11,7.420830187999999,018,07
BATCH_3495,2024-02-04,175.3722102890412,38,98.0,68.9,36,4.83,005,03
BATCH_7534,2024-03-14,184.7824669693286,5,88.0,35.8,45,3.8941604479999996,016,01
BATCH_1562,2024-06-26,219.1753453770024,4,86.0,78.6,20,8.120648328,008,02
BATCH_4857,2024-02-05,228.8627180886992,32,59.0,73.0,54,4.931132352,017,10
BATCH_1474,2024-06-16,210.4573938185252,20,90.0,73.7,54,1.81,011,03
BATCH_5203,2024-01-08,213.72705107061955,45,35.0,66.1,17,9.87,008,04
BATCH_2710,2024-01-03,215.41871922905807,15,88.0,39.6,60,7.99,017,08
BATCH_3675,2024-01-28,216.4584023194672,1,95.0,60.2,70,1.01,005,09
BATCH_5063,2024-03-04,224.74979319780545,18,95.0,41.2,27,2.6482773159999997,004,10
BATCH_5820,2024-06-02,232.9224853407628,34,100.0,65.4,57,2.315260408,012,06
BATCH_1103,2024-06-21,238.9866224885992,16,90.0,34.2,27,8.6529238,015,06
BATCH_9393,2024-01-06,231.12528760148496,28,97.0,41.2,20,4.42643592,010,08
BATCH_8975,2024-03-14,185.85793131893192,31,99.0,46.6,8,6.99,011,04
BATCH_5814,2024-01-18,249.26753777134016,29,85.0,74.1,39,9.149346519999998,008,01
BATCH_7320,2024-04-20,216.24047100641025,21,100.0,75.7,42,9.602332252,018,10
BATCH_6816,2024-05-18,189.19761478153384,49,81.0,68.8,22,7.89,014,03
BATCH_7092,2024-03-17,170.09473925060965,8,94.0,76.3,16,7.17,010,09
BATCH_6869,2024-07-04,162.12426214878883,0,97.0,41.0,50,4.94,018,08
BATCH_1253,2024-02-22,198.512218111328,46,88.0,44.9,32,7.96,009,03
BATCH_9155,2024-01-20,234.53755858321912,0,89.0,46.9,72,10.337313668,018,07
BATCH_9212,2024-03-08,224.81640948756973,3,82.0,44.4,10,4.54,005,08
BATCH_5284,2024-01-19,167.9788760353029,19,80.0,61.0,56,5.388944415999999,010,04
BATCH_1445,2024-04-19,166.49355478864103,27,92.0,79.3,51,7.784873515999999,005,01
BATCH_3980,2024-03-17,178.63239008206023,34,87.0,50.8,4,8.688776552,016,06
BATCH_3896,2024-01-29,153.07900147631926,34,96.0,32.1,56,3.8465866039999996,018,07
BATCH_7963,2024-01-03,244.72352106914215,2,45.0,58.7,28,3.148836892,019,08
BATCH_5111,2024-04-21,165.58144916206655,33,89.0,66.6,67,4.724979028,013,08
BATCH_1386,2024-02-28,215.04269902700185,49,100.0,51.5,7,3.54,011,04
BATCH_7837,2024-04-06,176.82749372359856,4,98.0,44.6,47,4.965606151999999,015,04
BATCH_8764,2024-02-17,231.62688342309616,11,59.0,48.2,62,8.77,006,04
BATCH_3437,2024-05-26,242.7920551175553,15,96.0,61.7,38,2.55,017,04
BATCH_3075,2024-07-09,182.29624730981988,6,82.0,68.3,59,7.2691454680000005,020,09
BATCH_2308,2024-04-13,150.1977048619119,20,89.0,72.3,48,3.37498502,003,05
BATCH_7481,2024-06-05,203.98855496807263,31,81.0,57.3,42,5.92,020,08
BATCH_8725,2024-01-03,183.6690090230113,43,86.0,41.1,51,7.753847095999999,007,07
BATCH_6890,2024-03-31,181.7070724612782,32,96.0,63.9,56,7.493225168,013,05
BATCH_9114,2024-05-17,182.46786763181825,18,84.0,41.3,10,8.148916844,020,08
BATCH_8755,2024-05-01,238.1329314572485,50,91.0,72.2,4,5.24,019,01
BATCH_7537,2025-03-24,160.4011853348881,6,92.0,76.0,38,3.3722271159999995,014,10
BATCH_6506,2024-07-11,220.0892667863049,21,81.0,78.7,47,6.49486392,002,01
BATCH_4450,2024-05-14,228.8376780933344,38,88.0,71.7,41,9.776769680000001,015,01
BATCH_5247,2024-04-08,214.97559077209067,25,86.0,37.5,45,4.422299064,004,08
BATCH_8340,2024-04-07,153.90085742736798,0,90.0,31.0,44,10.095997068,007,02
BATCH_4087,2024-02-11,243.03479389392828,18,83.0,72.7,6,4.358177796,016,04
BATCH_9866,2024-05-01,169.70445301680545,32,98.0,56.4,11,9.225878355999999,018,03
BATCH_9719,2025-01-06,245.40988875450049,39,93.0,57.1,5,6.62,011,01
BATCH_5260,2024-04-03,224.7771829888804,5,96.0,44.6,5,8.640513232,009,02
BATCH_2223,2024-01-26,154.44628866108053,20,86.0,60.8,51,8.02,011,09
BATCH_2908,2024-06-30,217.36131497313767,37,80.0,66.0,43,5.57,020,10
BATCH_7393,2024-05-14,223.15913592989943,29,87.0,48.7,10,6.654132876,020,03
BATCH_6129,2024-06-16,224.0265370436971,18,91.0,52.8,15,9.842959376,008,02
BATCH_5264,2024-03-14,169.09392939591083,39,89.0,36.7,21,8.301980515999999,019,01
BATCH_2291,2024-06-15,233.8532319923919,1,90.0,31.1,27,4.656031428,009,03
BATCH_3263,2024-02-04,224.86716920315357,6,99.0,47.0,61,4.25406692,016,02
BATCH_5020,2024-02-05,220.0950007485816,19,87.0,48.9,7,4.213387836,016,04
BATCH_6989,2024-01-09,188.92583762563055,35,89.0,32.2,45,8.71,013,04
BATCH_4914,2024-05-21,230.94878565563823,38,90.0,61.4,30,7.09,007,04
BATCH_4147,2024-06-12,227.95117494268823,45,88.0,70.4,19,6.499000776,005,09
BATCH_7087,2024-06-13,233.86642502190008,22,96.0,73.5,44,9.17,020,10
BATCH_7955,2024-06-11,160.62308701980623,23,88.0,68.1,62,8.92526682,016,05
BATCH_8064,2024-06-23,178.7796575150389,34,87.0,63.5,36,7.63,002,10
BATCH_8360,2024-05-21,155.7493755212675,31,92.0,59.6,14,2.78,009,10
BATCH_3391,2024-07-05,180.44828389108167,25,90.0,43.2,68,9.96982296,001,01
BATCH_6971,2024-04-21,171.64506520157238,25,91.0,70.9,48,9.487879236000001,013,08
BATCH_3822,2024-06-11,165.38364777544362,49,88.0,77.5,16,3.17,017,05
BATCH_4359,2024-05-06,198.16136341508175,5,98.0,39.9,15,7.44,012,09
BATCH_9035,2024-04-18,177.49915702735436,22,86.0,32.3,11,5.99,009,09
BATCH_4594,2024-05-13,171.86807806117486,19,99.0,40.3,39,10.198039516,015,08
BATCH_7830,2024-07-07,1586.0759262499212,40,88.0,69.0,11,3.80246014,002,10
BATCH_4281,2024-05-17,249.43268330660916,25,99.0,67.5,69,2.627593036,003,03
BATCH_8088,2024-02-21,154.99482480830957,44,87.0,33.9,45,1.29966226,016,03
BATCH_2565,2024-03-02,246.74595737771065,10,47.0,30.2,41,1.37,011,09
BATCH_8528,2024-01-23,233.07541745845955,34,93.0,75.4,7,7.61,020,08
BATCH_1919,2024-03-01,213.53837962871475,49,83.0,49.2,32,9.01,018,09
BATCH_9363,2024-05-16,235.69204123457345,42,93.0,64.7,14,3.07,013,08
BATCH_6490,2024-05-04,224.9250845659178,46,83.0,74.6,12,5.756435123999999,009,09
BATCH_7378,2024-04-30,244.00282597845916,24,85.0,67.1,57,3.25,010,07
BATCH_9458,2024-02-22,223.6413644687442,29,84.0,65.4,30,5.870198664,002,06
BATCH_9629,2024-07-15,179.0601761662984,32,86.0,37.4,29,9.8,013,06
BATCH_7885,2024-06-26,171.64401202904216,31,99.0,62.2,8,4.2,018,04
BATCH_7932,2024-06-10,179.59050991691262,18,86.0,72.5,48,6.107378408,005,01
BATCH_2519,2024-02-23,198.34718455562052,28,69.0,72.8,29,4.69,017,03
BATCH_6447,2024-03-29,165.7722460528248,41,99.0,38.7,40,2.87511492,001,06
BATCH_2631,2024-03-28,154.59411469408386,30,14.000000000000002,69.8,43,4.244414256,001,03
BATCH_5365,2024-06-23,189.0342893005514,7,59.0,48.4,26,6.44,005,09
BATCH_8852,2024-02-23,237.1224338383826,44,91.0,65.6,59,3.11,013,01
BATCH_6740,2024-01-08,171.43162599354554,47,100.0,42.3,15,7.11,011,09
BATCH_2316,2024-02-11,228.17305939641815,22,97.0,78.6,4,2.19,020,04
BATCH_7072,2024-01-24,162.15284837650776,42,99.0,68.7,66,10.127023487999999,012,01
BATCH_9050,2024-01-18,157.61506486480215,24,88.0,41.3,39,7.58,014,10
BATCH_8164,2024-06-20,171.18166606430253,45,93.0,66.2,67,7.72,004,03
BATCH_2113,2024-02-21,197.3979110938352,18,100.0,40.1,53,1.1603881079999998,017,10
BATCH_8278,2024-03-21,220.97433896610744,33,95.0,32.7,14,9.81,011,07
BATCH_4722,2024-03-31,171.78037725574308,35,100.0,72.5,33,9.96,005,08
BATCH_8504,2024-04-24,196.74328553425096,29,99.0,34.5,65,1.9332907039999998,010,06
BATCH_6969,2024-06-12,224.47112475767045,10,89.0,45.7,45,1.0,003,04
BATCH_4213,2024-04-03,165.62544949332784,7,90.0,61.8,14,1.100403696,011,02
BATCH_2974,2024-06-08,174.9693356850681,9,87.0,52.1,27,5.2,008,08
BATCH_5637,2024-07-18,189.41844465831116,42,89.0,72.6,65,1.27,004,09
BATCH_8012,2024-02-10,213.41779114116468,22,84.0,69.2,57,2.27,008,10
BATCH_5874,2024-05-23,180.931754207767,19,97.0,45.0,50,4.5974259680000005,003,09
BATCH_2570,2024-07-01,197.96581089685256,0,91.0,73.9,22,2.191154728,006,06
BATCH_5863,2024-04-12,163.46828333701552,39,90.0,73.1,59,8.31,001,07
BATCH_4098,2024-03-27,208.7594548645324,23,100.0,53.4,24,1.3100044,020,08
BATCH_8391,2024-04-12,217.559174473498,41,93.0,56.9,6,2.9116571479999998,006,08
BATCH_7642,2024-05-13,233.1906062238304,28,100.0,63.0,50,3.989997612,009,06
BATCH_4478,2024-02-22,217.98581604531736,30,100.0,63.0,18,2.3,009,10
BATCH_6753,2024-05-12,220.9130518934379,33,45.0,38.7,13,9.42,017,05
BATCH_1154,2024-02-15,246.72578846910088,34,96.0,33.5,30,9.9,015,05
BATCH_1103,2024-04-28,207.3777098780147,4,96.0,66.4,36,3.487369608,014,02
BATCH_8773,2024-05-24,248.37835303531068,33,99.0,60.9,46,6.216315615999999,018,10
BATCH_5076,2024-02-01,214.06815456245,34,28.000000000000004,42.1,15,2.38,013,06
BATCH_2971,2024-07-08,220.6720554833741,22,87.0,56.8,38,5.82,006,06
BATCH_5838,2024-01-27,215.55335901624528,14,80.0,40.0,53,5.44,002,05
BATCH_6321,2024-03-21,162.56484183098274,3,95.0,59.9,45,3.17,017,06
BATCH_3341,2024-04-07,236.3284490989036,42,95.0,39.3,8,6.425226844,017,03
BATCH_9742,2024-06-20,249.96870300584865,38,93.0,70.6,58,2.7,018,01
BATCH_3470,2024-05-13,204.15100726093257,30,56.99999999999999,50.3,69,7.43,019,04
BATCH_5050,2024-05-31,218.93477632369604,3,86.0,77.9,54,8.64,013,09
BATCH_9816,2024-06-15,159.29395654197992,24,93.0,72.7,8,2.4304029,014,07
BATCH_6636,2024-02-04,245.95707148439897,21,100.0,74.6,66,3.300521612,014,10
BATCH_1103,2024-03-30,157.3557581223307,29,88.0,50.0,5,9.507184564,011,03
BATCH_6090,2024-02-24,243.2962452022268,0,7.000000000000001,64.6,8,5.228296508,013,10
BATCH_8152,2024-03-31,248.88431290202269,40,100.0,60.6,67,7.5759622879999995,006,01
BATCH_8717,2024-05-26,162.30822963440218,6,99.0,54.9,59,9.24,015,04
BATCH_6576,2024-01-06,160.36087090675483,22,98.0,78.8,56,5.76,004,10
BATCH_8369,2024-04-23,186.8065530671533,15,55.00000000000001,37.1,34,10.087723356,006,08
BATCH_5603,2024-06-01,175.70844060429954,32,92.0,37.9,12,6.006025436,011,04
BATCH_7441,2024-04-27,233.9964014154495,7,86.0,58.1,72,1.1031616,017,05
BATCH_5419,2024-01-16,243.8318210874539,9,83.0,78.5,54,2.51,016,03
BATCH_9231,2024-05-01,165.14126142494416,37,90.0,36.2,72,9.578890068,002,08
BATCH_4625,2024-06-28,183.74033172147787,34,90.0,74.3,31,4.71,015,08
BATCH_8547,2024-05-20,156.11198591612916,11,98.0,32.5,25,3.7514389159999997,005,01
BATCH_8670,2024-01-23,181.91844619924777,46,92.0,53.3,72,1.480994448,019,09
BATCH_4716,2024-02-12,237.85971848606243,27,99.0,63.5,54,6.56036414,002,02
BATCH_7935,2024-05-13,236.43235422534343,14,87.0,70.4,37,5.54,004,09
BATCH_8787,2024-02-09,235.72199606946575,43,93.0,49.1,22,2.51,017,07
BATCH_2450,2024-02-19,154.885826452399,46,93.0,79.2,28,4.273372247999999,017,02
BATCH_8370,2024-05-22,157.75227651218313,48,4.0,62.9,22,9.318957615999999,009,01
BATCH_9670,2024-07-16,184.98273958515503,38,83.0,79.5,10,7.16,009,03
BATCH_4886,2024-02-24,218.63106004369425,29,98.0,65.8,44,5.879851328,012,06
BATCH_3617,2024-06-26,201.2446769158035,48,89.0,67.5,20,3.99,009,06
BATCH_3198,2024-06-18,1502.3007921080286,2,100.0,30.4,31,1.172798676,019,09
BATCH_3423,2024-02-20,189.4075423169843,49,96.0,42.4,47,5.330338956,007,09
BATCH_7205,2024-03-13,223.7905776238797,38,68.0,67.9,65,4.08,003,02
BATCH_5734,2024-02-24,216.6509919524579,7,99.0,35.9,46,7.67,020,05
BATCH_5955,2024-06-14,157.23225819475408,27,96.0,34.6,71,1.580968468,012,03
BATCH_2388,2024-03-13,160.80568433032772,17,88.0,65.0,53,4.25,006,07
BATCH_7433,2024-06-29,249.07691722247387,46,84.0,34.8,36,1.6919741039999998,009,08
BATCH_3789,2024-01-05,170.23302235340327,12,97.0,39.9,6,1.577521088,016,02
BATCH_7134,2024-07-12,2316.112665693424,11,89.0,71.8,6,5.66,008,02
BATCH_6681,2024-01-25,248.85557517364165,3,95.0,64.3,36,3.46,004,09
BATCH_2891,2024-05-02,178.28951687786537,0,43.0,64.5,18,6.76,019,03
BATCH_3470,2024-01-06,180.6202864380882,19,81.0,74.9,46,9.456852816,014,01
BATCH_9271,2024-05-09,198.44538430111191,14,30.0,56.4,61,6.025330764,019,01
BATCH_6577,2024-02-20,241.468848831075,14,97.0,31.6,62,7.0,008,08
BATCH_9366,2024-01-31,212.0682141306494,39,80.0,72.9,12,4.592599636,004,07
BATCH_9484,2024-01-30,242.3574433651729,47,96.0,59.0,67,9.71,012,08
BATCH_4903,2024-05-05,162.89202386226867,45,100.0,69.2,5,6.704464624,014,08
BATCH_8921,2024-05-03,238.48796370439075,42,91.0,47.2,21,5.8295195799999995,008,04
BATCH_8259,2024-01-05,189.8441825939889,22,87.0,55.2,13,1.055587756,003,09
BATCH_1704,2024-03-24,199.21759599566653,3,81.0,61.8,45,1.31,013,01
BATCH_2638,2024-05-16,160.9908212570383,1,9.0,77.2,53,4.6739578040000005,012,03
BATCH_4607,2024-07-01,192.6418764858849,49,80.0,47.6,20,10.112544492,003,10
BATCH_8818,2024-03-29,238.2284267684157,40,79.0,63.3,13,6.82,007,04
BATCH_5731,2024-05-13,154.98436294523722,17,84.0,76.1,10,2.48,001,04
BATCH_4578,2024-07-05,226.7877010984729,25,56.00000000000001,30.0,16,5.63,005,08
BATCH_9882,2024-07-16,153.6259890919877,10,85.0,37.1,40,2.142201932,017,05
BATCH_5896,2024-03-12,225.06554666029623,10,92.0,79.9,45,7.708341679999999,016,02
BATCH_1110,2024-01-15,207.9072426557709,42,98.0,45.9,7,6.021883384,014,01
BATCH_4286,2024-03-05,206.37986191651817,45,81.0,73.8,42,5.24,009,09
BATCH_7347,2024-04-30,235.26801580837605,0,84.0,43.5,18,4.8,012,03
BATCH_1698,2024-06-16,191.8217162409076,1,80.0,49.6,12,6.06,004,01
BATCH_9441,2025-01-08,234.74280637670495,46,85.0,47.1,32,7.53,009,04
BATCH_8615,2024-07-03,171.11006673488558,1,97.0,45.8,66,9.908459596,011,05
BATCH_6701,2024-06-15,183.01040810140563,4,99.0,37.2,56,7.49,010,02
BATCH_8281,2024-01-26,213.2479192668631,36,86.0,46.7,13,1.33,017,02
BATCH_9198,2024-04-15,239.9287948398123,48,93.0,35.4,25,1.43,015,04
BATCH_2731,2024-01-22,243.96510155657347,19,95.0,42.6,59,6.924407468,020,04
BATCH_1264,2024-05-21,243.4880585810577,26,84.0,32.9,19,9.83,016,03
BATCH_4356,2024-01-23,242.49458550298016,7,80.0,50.6,69,8.867350836,007,02
BATCH_5023,2024-05-23,242.43040174755455,30,95.0,73.9,7,4.442293868,010,05
BATCH_4497,2024-07-13,180.21448212554984,40,88.0,57.6,39,3.3,004,01
BATCH_5039,2024-02-04,197.3139846948756,20,83.0,48.0,9,4.878732176,018,05
BATCH_7894,2024-05-30,190.0123057062168,12,91.0,45.4,13,6.565879948,016,01
BATCH_6499,2024-06-02,201.03751516292996,0,81.0,77.4,37,1.15,007,08
BATCH_4955,2024-06-12,229.3838811213372,35,82.0,66.6,59,8.94250372,011,07
BATCH_4228,2024-04-23,196.9605618902696,25,91.0,69.0,43,6.92,016,02
BATCH_9721,2024-03-31,198.15480608138915,5,94.0,48.2,8,2.725498628,005,06
BATCH_6796,2024-02-13,201.2418586805367,32,85.0,38.7,24,9.770564396000001,012,04
BATCH_8942,2024-01-02,212.25079264462087,47,91.0,61.8,42,7.255355948,011,03
BATCH_3432,2024-03-15,182.03164751984764,50,90.0,56.8,6,4.93,002,06
BATCH_3438,2024-05-18,179.42778955672253,2,21.0,35.0,7,9.14,015,07
BATCH_4840,2024-05-04,239.31058571535263,32,99.0,32.5,44,2.15,019,08
BATCH_1691,2024-01-06,232.2707724869372,0,100.0,57.7,64,4.13,017,08
BATCH_4840,2024-06-24,208.2325016117704,8,85.0,65.1,23,5.4,006,02
BATCH_5948,2024-03-03,150.32037034484762,3,96.0,30.8,38,1.640263404,004,03
BATCH_4550,2025-02-04,170.5361032243914,38,87.0,59.9,71,5.999130676,010,08
BATCH_8727,2024-02-20,161.97950704844524,31,81.0,64.9,19,3.55,001,03
BATCH_7000,2024-06-06,173.00289121111965,5,19.0,58.3,5,9.04,011,09
BATCH_8963,2024-07-14,247.51445689542152,2,84.0,45.4,29,2.41,019,02
BATCH_1749,2024-01-15,153.68323593554726,0,97.0,54.7,40,9.054888308,009,03
BATCH_3806,2024-04-29,166.9491264827147,27,97.0,41.0,68,5.39170232,017,05
BATCH_4811,2024-04-26,239.18252697696204,22,97.0,74.2,9,5.261391356,015,03
BATCH_6159,2024-04-20,153.00668823375128,48,85.0,35.9,13,3.572864632,010,07
BATCH_9242,2024-06-18,243.4090625761148,35,86.0,72.6,51,3.27,004,03
BATCH_3706,2024-05-22,172.56186920695444,26,48.0,51.3,23,6.58,016,04
BATCH_6049,2024-07-11,243.80856830722803,18,85.0,44.3,44,3.3598165479999995,019,07
BATCH_6242,2024-03-12,201.80121915606225,0,87.0,42.8,65,7.214676863999999,003,07
BATCH_2624,2024-05-01,204.3113172262895,16,80.0,68.3,4,5.699898092,013,01
BATCH_7692,2024-03-30,227.28485012164515,34,85.0,53.1,54,8.21,008,07
BATCH_9408,2024-06-01,210.74796404808416,25,83.0,49.2,43,2.61,020,03
BATCH_2879,2024-01-29,198.85789695395056,13,100.0,50.4,70,8.81,008,03
BATCH_2154,2024-03-14,1765.3071720199428,41,80.0,36.3,4,8.790818999999999,015,10
BATCH_5757,2024-04-27,154.02298005216423,24,88.0,55.1,49,8.61845,002,09
BATCH_6297,2024-07-05,194.61720670926613,34,92.0,44.4,38,3.004046932,019,07
BATCH_1587,2024-01-08,246.2126141949472,0,80.0,54.6,50,8.537091832,002,08
BATCH_9589,2024-06-19,224.36866402866897,7,97.0,42.6,64,8.05,020,06
BATCH_7701,2024-05-23,216.7121724274454,50,80.0,47.2,23,7.369119487999999,015,07
BATCH_3015,2024-05-24,212.9566244935213,30,96.0,53.1,47,1.061103564,001,06
BATCH_9765,2024-05-06,238.00450522955265,3,80.0,52.1,50,9.477537096,008,03
BATCH_5810,2024-01-17,150.21141415583628,29,98.0,72.2,8,9.626463912,020,07
BATCH_9947,2024-05-11,228.58544532649967,34,88.0,34.4,36,5.34,001,03
BATCH_1483,2024-05-26,206.7774915703848,3,93.0,77.7,22,3.86,005,06
BATCH_8987,2024-01-14,180.28878724739167,2,81.0,65.0,16,8.16,010,07
BATCH_8534,2025-02-24,211.5590557569444,29,23.0,54.8,16,8.585355152,013,09
BATCH_3737,2024-03-13,173.6885861081527,1,99.0,54.0,52,6.75,017,03
BATCH_1621,2024-04-06,242.45396889008552,36,96.0,64.2,28,1.2451936559999999,018,06
BATCH_7391,2024-06-06,233.9473654115373,48,91.0,46.2,26,10.203555324,015,01
BATCH_2789,2024-03-10,170.24776885470192,20,93.0,53.7,20,3.2688057159999997,004,10
BATCH_6137,2024-05-25,214.156453920874,18,80.0,36.0,17,9.12,004,04
BATCH_2379,2024-02-25,209.62826276685223,20,86.0,33.6,20,2.59,007,04
BATCH_4942,2024-02-17,212.09674466621397,42,82.0,55.3,61,2.25,009,02
BATCH_6235,2024-02-24,180.5786024975565,42,85.0,79.8,5,9.986370384,018,06
BATCH_9362,2024-04-10,155.20110188906554,36,87.0,67.9,47,1.081787844,001,02
BATCH_1816,2024-03-18,184.2165354916063,42,94.0,79.6,41,8.022742736,006,06
BATCH_9676,2024-01-26,199.77410066808108,7,80.0,63.3,38,7.28,014,09
BATCH_7248,2024-04-17,159.3601706224511,50,86.0,65.1,67,6.97,013,06
BATCH_4814,2024-04-23,170.14074162462555,29,99.0,65.7,13,5.55,020,01
BATCH_8191,2024-04-22,215.27153185774984,36,91.0,49.5,23,4.86,014,09
BATCH_9719,2024-02-01,219.3837194233814,22,56.99999999999999,60.0,43,6.04,007,02
BATCH_4707,2024-02-25,241.5445636306057,41,57.99999999999999,79.4,37,4.42,011,02
BATCH_7519,2024-04-16,193.9764359073941,41,100.0,33.6,24,2.2883708439999997,006,06
BATCH_7081,2024-03-23,205.1841190043513,29,98.0,56.5,72,7.88,007,10
BATCH_3158,2024-02-05,2286.126878497521,29,93.0,57.8,44,1.78,019,10
BATCH_4647,2024-01-12,170.7727185902586,38,97.0,78.3,28,5.23,013,03
BATCH_6148,2024-05-05,196.0554003438079,29,82.0,59.8,39,2.555198056,020,10
BATCH_7089,2024-03-28,158.3785796556446,37,83.0,36.8,30,1.4,011,02
BATCH_8676,2024-05-08,229.10677812663027,11,87.0,67.1,6,2.298023508,006,07
BATCH_1259,2024-03-18,166.80417670613068,5,92.0,35.9,71,5.39,012,03
BATCH_5086,2024-04-30,248.16031862127204,28,84.0,60.0,59,9.574753212,018,02
BATCH_2975,2024-03-30,189.08070405682577,33,76.0,73.5,30,5.76,009,04
BATCH_8934,2024-01-02,168.63432852648253,26,86.0,53.7,49,1.36,008,08
BATCH_7512,2024-06-27,223.1211473518856,14,85.0,78.7,45,1.42,020,10
BATCH_5670,2024-04-06,177.2852797845453,40,96.0,79.4,55,9.44926858,019,09
BATCH_1220,2024-06-16,156.69284118090636,14,93.0,68.1,47,7.67,016,08
BATCH_1626,2024-01-22,215.84132342774203,0,89.0,54.1,58,1.543736764,008,03
BATCH_1391,2024-04-04,192.89068005757227,11,100.0,32.1,45,7.26,010,01
BATCH_4257,2024-07-15,165.55424807920295,19,82.0,43.1,9,8.034463828,010,03
BATCH_3576,2024-06-28,238.0106667194964,42,95.0,51.1,22,6.865802007999999,010,01
BATCH_7135,2024-06-23,157.06551024107188,1,96.0,60.5,38,2.2483812359999997,007,07
BATCH_3382,2024-03-12,180.6256941080068,26,99.0,63.6,30,9.781596012,017,01
BATCH_5079,2024-03-05,228.05920803146608,36,99.0,44.9,23,1.65,017,02
BATCH_8705,2024-02-20,169.09629124678003,7,83.0,43.2,52,8.179943264,012,05
BATCH_4351,2024-05-20,153.85785514993978,26,97.0,75.2,65,1.62,008,04
BATCH_8753,2024-05-29,214.44359493767504,13,98.0,70.1,58,6.47,006,02
