batch_id,production_date,temperature,pressure,pressure_unit,machine_id,defect_count,operator_id,quality_score,humidity,machine_runtime
BATCH_9775,2024-03-05,201.62640446578854,4.69,bar,MCH_10,25,OP_015,0.82,76.8,72
BATCH_6144,2024-02-27,161.14820232341987,71.51,psi,MCH_10,-44,OP_006,86.0,44.5,37
BATCH_7525,2024-02-25,236.52649710653571,8.78,bar,MCH_08,22,OP_015,99.0,52.1,63
BATCH_9000,2024-07-07,235.13062087613636,49.22,psi,MCH_10,39,OP_013,80.0,73.2,35
BATCH_6852,2024-03-17,220.16603235893234,6.47,bar,MCH_06,18,OP_019,95.0,72.7,47
BATCH_2616,2024-07-15,237.65731832138746,8.84,bar,MCH_03,38,OP_002,81.0,36.4,25
BATCH_6326,2024-05-29,,116.98,psi,MCH_02,35,OP_005,85.0,40.8,14
BATCH_2325,2024-06-30,198.12020191691872,6.42,bar,MCH_03,24,OP_010,84.0,38.1,44
BATCH_4555,2024-01-07,227.74659232925245,112.75,psi,MCH_03,50,OP_013,98.0,55.9,31
BATCH_7161,2024-06-10,167.36050192886617,138.96,psi,MCH_01,33,OP_016,80.0,61.7,72
BATCH_4796,2024-01-30,231.3606061369579,8.23,bar,MCH_06,33,OP_012,98.0,37.8,65
BATCH_1285,2024-05-20,2365.970003800385,4.11,bar,MCH_05,30,OP_015,98.0,34.7,25
BATCH_3805,2024-02-10,179.23508595380721,78.98,psi,MCH_10,47,OP_016,81.0,79.9,9
BATCH_9657,2025-04-11,188.40748312097116,32.27,psi,MCH_05,11,OP_004,100.0,53.2,8
BATCH_2088,2024-07-06,231.79962526769248,8.35,bar,MCH_02,6,OP_010,92.0,36.4,52
BATCH_7800,2024-06-07,192.49797403992807,2.33,bar,MCH_02,9,OP_010,82.0,50.2,16
BATCH_5138,2024-04-01,151.30710210872834,22.85,psi,MCH_02,14,OP_018,0.91,40.1,58
BATCH_9797,2024-03-19,1681.9804973378145,70.98,psi,MCH_05,19,OP_005,95.0,30.0,28
BATCH_6042,2024-02-09,204.63367380068692,65.01,psi,MCH_04,47,OP_005,86.0,58.6,33
BATCH_3379,2024-04-30,169.2901497132796,132.95,psi,MCH_04,5,OP_019,84.0,64.0,29
BATCH_7904,2024-03-12,246.41831509733686,1.19,bar,MCH_03,34,OP_019,83.0,42.5,70
BATCH_4046,2024-03-11,162.70572074880045,3.58,bar,MCH_10,33,OP_013,93.0,53.8,45
BATCH_7664,2024-02-16,234.45022912876343,6.65,bar,MCH_02,31,OP_014,89.0,67.0,23
BATCH_8647,2024-07-01,239.35734532274705,5.98,bar,MCH_04,24,OP_015,87.0,66.9,31
BATCH_8139,2024-04-03,162.5901394726514,45.22,psi,MCH_03,19,OP_014,100.0,63.0,14
BATCH_3186,2024-03-24,152.0417183510701,27.36,psi,MCH_05,22,OP_020,85.0,70.2,33
BATCH_8416,2024-05-07,238.5867309093289,38.1,psi,MCH_07,3,OP_017,80.0,30.3,15
BATCH_5066,2024-06-19,225.72515016758672,4.73,bar,MCH_10,41,OP_017,85.0,55.4,70
BATCH_6980,2024-03-14,1888.8818728983533,14.16,psi,MCH_07,25,OP_006,0.74,72.1,10
BATCH_5229,2024-06-15,198.9733770276394,58.94,psi,MCH_05,22,OP_020,94.0,43.6,50
BATCH_4613,2024-07-07,248.91897413306972,1.93,bar,MCH_01,45,OPER_007,98.0,51.5,53
BATCH_2540,2024-03-12,205.58209394978823,1.38,bar,MCH_02,27,OP_019,83.0,61.2,53
BATCH_5976,2024-02-23,208.90239194277763,1.39,bar,MCH_07,50,OP_012,85.0,80.0,30
BATCH_3727,2024-01-14,162.03013891188866,6.56,bar,MCH_05,-13,OP_020,0.45,41.7,9
BATCH_9114,2024-06-03,243.73141001881564,7.19,bar,MCH_01,22,OPER_020,95.0,69.0,24
BATCH_7288,2024-03-18,243.52106867840695,1.42,bar,MCH_07,24,OP_016,96.0,49.2,25
BATCH_1335,2024-02-24,228.81055134780217,25.38,psi,MCH_06,41,OP_015,86.0,78.4,62
BATCH_2929,2024-02-18,175.6812629467808,21.55,psi,MCH_08,50,OP_005,86.0,78.5,25
BATCH_8781,2024-07-13,228.64344739542358,52.26,psi,MCH_05,47,OP_006,84.0,54.4,45
BATCH_9597,2024-07-13,188.61521408959564,6.64,bar,MCH_02,9,OP_017,84.0,34.3,59
BATCH_9183,2024-05-08,212.12040110062142,7.13,bar,MCH_04,22,OP_013,85.0,63.9,4
BATCH_9132,2024-01-18,231.78506038338332,4.34,bar,MCH_06,16,OP_003,0.25,70.1,26
BATCH_1287,2024-04-01,177.80444879543234,8.96,bar,MCH_04,28,OP_019,94.0,75.8,48
BATCH_5456,2024-06-07,219.49901081861717,78.92,psi,MCH_05,21,OP_017,84.0,59.2,21
BATCH_8974,2024-03-31,216.90191289586465,136.37,psi,MCH_09,18,OP_017,82.0,70.3,8
BATCH_4101,2024-05-07,204.61246605387643,38.66,psi,MCH_06,6,OP_020,85.0,60.3,46
BATCH_4960,2024-05-29,179.34846770806348,25.91,psi,MCH_04,2,OP_006,0.46,74.7,28
BATCH_5917,2024-02-19,210.52097271660813,6.31,bar,MCH_01,7,OP_008,95.0,31.1,9
BATCH_2693,2024-06-04,,7.62,bar,MCH_09,14,OP_012,0.73,40.0,31
BATCH_2214,2024-03-21,228.42837710851623,6.93,bar,MCH_08,49,OP_018,94.0,40.9,18
BATCH_1224,2024-03-23,234.28241678847186,6.65,bar,MCH_03,5,OP_020,87.0,41.1,43
BATCH_5818,2024-01-29,222.09452506984655,102.44,psi,MCH_08,5,OP_009,94.0,53.6,35
BATCH_5642,2024-04-24,170.50573001954348,1.1,bar,MCH_02,34,OP_010,97.0,48.3,8
BATCH_4112,2024-01-14,182.0124648864718,5.2,bar,MCH_07,18,OP_009,91.0,52.6,15
BATCH_3157,2024-05-12,158.01545974642323,115.85,psi,MCH_06,15,OP_016,94.0,68.5,21
BATCH_9033,2024-02-02,249.66278423408866,4.25,bar,MCH_02,41,OP_006,80.0,59.4,50
BATCH_2669,2024-02-15,160.88017423592936,5.96,bar,MCH_10,50,OP_004,80.0,64.2,6
BATCH_3711,2024-04-14,225.57995483709618,119.93,psi,MCH_09,47,OP_019,96.0,44.8,5
BATCH_2773,2024-07-15,214.6821943250957,104.51,psi,MCH_05,24,OP_005,92.0,43.1,16
BATCH_4601,2024-04-26,172.903130485702,7.2,bar,MCH_10,38,OP_011,84.0,48.2,59
BATCH_4410,2024-03-23,165.52918499945685,8.11,bar,MCH_10,41,OP_008,87.0,56.1,22
BATCH_2157,2024-04-16,159.3709541874877,118.87,psi,MCH_05,44,OP_007,80.0,38.0,45
BATCH_5961,2024-01-18,152.5211003844142,4.68,bar,MCH_04,9,OP_005,80.0,76.3,10
BATCH_1306,2024-01-26,217.95258530766398,7.61,bar,MCH_05,-30,OP_005,90.0,36.4,16
BATCH_4051,2024-03-11,232.65383345558269,6.38,bar,MCH_05,1,OP_008,84.0,73.8,20
BATCH_9334,2024-01-30,175.39053577074978,3.19,bar,MCH_05,19,OP_013,96.0,67.0,57
BATCH_9178,2024-03-15,167.73520526385113,74.16,psi,MCH_05,46,OP_015,100.0,60.5,16
BATCH_1528,2024-06-25,188.34440782067526,65.07,psi,MCH_07,30,OP_006,88.0,56.1,53
BATCH_3278,2024-07-04,221.70007751678938,6.21,bar,MCH_02,7,OP_007,98.0,66.5,69
BATCH_1018,2024-06-15,,111.43,psi,MCH_06,39,OP_013,86.0,43.6,19
BATCH_4187,2024-02-24,201.99734070086026,22.9,psi,MCH_05,38,OP_008,99.0,43.9,8
BATCH_2489,2024-05-14,232.6566984141481,134.34,psi,MCH_05,28,OP_020,99.0,72.9,64
BATCH_1182,2024-07-01,235.0197943996347,2.56,bar,MCH_07,38,OP_018,99.0,61.4,59
BATCH_1815,2024-04-25,203.8615930352194,82.66,psi,MCH_07,38,OP_003,97.0,72.5,52
BATCH_3345,2024-06-02,172.71348112335983,5.72,bar,MCH_08,20,OP_015,87.0,68.2,53
,2024-05-10,173.62264247211573,3.0,bar,MCH_04,40,OP_002,100.0,79.9,64
BATCH_6775,2024-02-23,170.21719716389347,1.07,bar,MCH_09,26,OP_003,95.0,61.7,44
BATCH_6715,2024-01-16,231.36819675252315,100.01,psi,MCH_01,-39,OP_007,83.0,34.2,35
BATCH_8498,2024-05-18,223.9081595265954,76.36,psi,MCH_10,34,OP_018,93.0,33.8,36
BATCH_1612,2024-06-08,182.47821279852116,72.71,psi,MCH_08,18,OP_013,94.0,61.7,53
BATCH_3747,2024-04-27,236.57872426333682,54.09,psi,MCH_04,1,OP_016,0.43,54.2,37
BATCH_8888,2024-01-18,191.38293711367155,4.28,bar,MCH_05,31,OP_006,96.0,53.9,45
BATCH_9514,2024-05-11,235.5843987098449,41.57,psi,MCH_04,31,OP_008,82.0,46.1,16
BATCH_7582,2024-06-26,175.24076380600857,141.68,psi,MCH_05,48,OP_016,83.0,55.7,50
BATCH_1397,2024-05-19,220.0769579499708,97.35,psi,MCH_08,8,OP_019,100.0,59.0,56
BATCH_5688,2024-04-02,213.03092651423697,1.39,bar,MCH_09,8,OP_009,91.0,46.2,14
BATCH_8604,2024-02-12,161.74103076932923,6.3,bar,MACHINE08,35,OP_001,97.0,64.5,5
BATCH_4700,2024-06-25,171.41476360028275,47.4,psi,MCH_02,47,OP_004,86.0,56.6,68
BATCH_6423,2024-06-03,198.9956439312282,10.0,bar,MCH_01,28,OP_010,94.0,75.9,20
BATCH_9360,2024-04-07,195.20771605722194,32.45,psi,MCH_01,3,OP_014,85.0,43.2,53
BATCH_2158,2024-05-14,164.61806257305602,27.05,psi,MCH_09,33,OP_009,93.0,56.6,53
BATCH_2954,2024-01-31,235.39217535703835,64.17,psi,MCH_01,42,OP_015,84.0,65.8,39
BATCH_9130,2024-04-18,227.00319133308375,51.91,psi,MCH_07,13,OP_014,82.0,45.4,12
BATCH_5250,2024-04-06,244.7389135129406,7.35,bar,MCH_06,17,OP_002,95.0,58.6,43
BATCH_8187,2024-03-08,202.12946658649398,79.17,psi,MCH_06,23,OP_007,96.0,43.2,21
BATCH_9693,2024-07-07,164.57918914226806,7.75,bar,MCH_04,10,OP_011,81.0,74.8,64
BATCH_3219,2024-02-07,196.39085399179658,9.32,bar,MCH_10,4,OP_002,83.0,36.4,71
BATCH_4146,2025-02-06,188.5858207106523,94.75,psi,MCH_08,43,OP_016,88.0,65.6,9
BATCH_9770,2024-03-04,233.96216103248034,43.11,psi,MCH_10,32,OP_007,99.0,60.5,66
BATCH_1476,2024-01-05,187.73102325900152,40.86,psi,MCH_05,15,OP_006,98.0,48.0,72
BATCH_8171,2024-02-13,236.8932683582633,138.2,psi,MCH_02,49,OP_008,87.0,48.5,55
BATCH_9299,2024-07-18,155.66341097092675,5.08,bar,MCH_08,35,OP_004,0.99,68.1,27
BATCH_4876,2025-01-09,177.26441353499388,3.96,bar,MCH_01,13,OP_014,95.0,64.4,13
BATCH_6696,2024-02-09,183.18786729396686,1.71,bar,MCH_01,6,OP_004,96.0,62.8,56
BATCH_1776,2024-01-26,190.06560091017963,8.22,bar,MCH_10,31,OP_011,90.0,51.9,20
BATCH_5086,2024-03-19,181.86123358372356,6.43,bar,MCH_09,33,OP_008,89.0,62.6,27
BATCH_8424,2024-01-26,208.34237246602368,132.26,psi,MCH_01,48,OP_019,81.0,46.8,4
BATCH_9986,2024-03-22,211.2250978574526,31.34,psi,MCH_04,35,OP_010,87.0,47.8,36
BATCH_2354,2024-03-08,159.74130918304002,4.49,bar,MCH_04,4,OP_013,90.0,40.0,18
BATCH_8014,2024-01-31,234.63179937208196,6.62,bar,MCH_08,4,OP_008,99.0,50.3,20
BATCH_2846,2024-06-06,207.56150632730746,70.03,psi,MCH_10,28,OP_013,83.0,35.7,26
BATCH_8170,2024-07-14,220.97692736137844,145.47,psi,MCH_06,13,OP_007,87.0,49.0,36
BATCH_1809,2024-06-10,236.84232741336797,49.51,psi,MCH_08,16,OP_016,83.0,72.9,25
BATCH_9573,2024-01-28,206.0064200384192,143.67,psi,MCH_10,50,OP_018,89.0,39.5,61
BATCH_2561,2024-05-01,,7.09,bar,MACHINE02,4,OP_007,88.0,39.4,29
BATCH_7729,2024-04-30,175.63033487116778,137.73,psi,MCH_01,38,OP_015,97.0,56.9,17
BATCH_2078,2024-01-06,196.68201263483712,2.41,bar,MCH_06,47,OP_018,85.0,51.0,72
BATCH_7126,2024-03-01,163.25465412802154,94.66,psi,MCH_09,4,OP_010,85.0,60.9,70
BATCH_2394,2024-06-09,158.4515237578571,76.9,psi,MCH_01,1,OP_006,95.0,43.4,52
BATCH_7920,2024-05-30,176.51634271383207,82.91,psi,MCH_09,22,OP_017,85.0,38.8,38
BATCH_9709,2025-04-04,168.25581066391624,79.38,psi,MCH_10,34,OP_018,100.0,47.6,68
BATCH_5380,2024-06-09,,131.44,psi,MCH_09,12,OP_020,0.65,37.0,30
BATCH_9121,2024-02-19,210.83795185149324,126.82,psi,MCH_04,15,OP_012,82.0,32.3,41
BATCH_5451,2024-03-08,202.5457283711186,1.31,bar,MCH_04,47,OP_020,92.0,57.8,7
BATCH_5303,2024-01-01,240.1423591221502,119.32,psi,MCH_04,32,OP_005,90.0,76.5,54
BATCH_5692,2024-02-01,247.5954335263614,66.67,psi,MCH_08,43,OP_004,84.0,56.7,24
BATCH_4588,2024-02-27,249.43037266316003,6.83,bar,MCH_07,44,OP_012,95.0,50.3,14
BATCH_3092,2024-04-01,205.70306023044947,5.18,bar,MCH_08,21,OPER_012,85.0,40.0,52
BATCH_1559,2024-07-16,236.84946881576263,8.87,bar,MACHINE01,19,OP_012,100.0,65.0,31
BATCH_3817,2024-04-19,203.98649150327233,130.34,psi,MCH_05,12,OP_019,82.0,53.2,17
BATCH_2237,2024-03-31,205.38054212967467,3.77,bar,MCH_05,7,OP_010,94.0,78.0,31
BATCH_7209,2024-05-18,154.2620094146375,24.99,psi,MCH_02,41,OP_016,86.0,43.0,54
BATCH_4242,2024-05-13,223.97814464620885,22.01,psi,MACHINE02,10,OP_018,94.0,64.0,45
,2024-03-11,175.2738309601777,17.27,psi,MCH_07,24,OP_014,81.0,35.5,48
BATCH_6770,2025-03-22,240.01655654840857,55.43,psi,MCH_06,4,OP_020,99.0,64.7,65
BATCH_3272,2024-04-07,243.55973011947208,9.41,bar,MCH_08,40,OP_006,89.0,80.0,72
BATCH_1689,2024-05-15,233.6556284728468,70.34,psi,MCH_07,9,OP_003,93.0,61.1,66
BATCH_5196,2024-01-27,202.28497197548137,107.15,psi,MCH_04,35,OP_019,82.0,30.7,43
BATCH_3079,2024-03-12,229.0639956460027,115.74,psi,MCH_06,5,OP_020,85.0,33.3,62
BATCH_1459,2024-04-15,184.31933704248132,138.91,psi,MCH_04,8,OP_015,90.0,55.1,18
BATCH_4148,2024-01-04,173.0755696038,7.16,bar,MCH_09,45,OP_004,99.0,47.3,16
BATCH_6926,2024-05-25,194.66481450526842,4.32,bar,MCH_04,1,OP_011,89.0,79.3,68
BATCH_6139,2024-02-21,215.90062635361022,1.68,bar,MCH_06,7,OP_013,82.0,74.1,30
BATCH_8712,2024-06-22,217.18246674934593,8.62,bar,MCH_02,42,OPER_019,93.0,45.5,39
BATCH_8460,2024-01-25,201.36095974151704,3.57,bar,MCH_08,41,OP_001,99.0,30.6,6
BATCH_7284,2024-01-01,231.88993286505172,28.85,psi,MCH_04,24,OP_012,100.0,37.2,6
BATCH_5361,2024-05-29,182.28387498475232,77.94,psi,MCH_07,3,OP_016,85.0,68.6,53
BATCH_9117,2024-01-20,189.34425164756294,37.67,psi,MCH_05,17,OP_001,81.0,59.4,29
BATCH_3272,2024-02-27,171.49725136830853,72.59,psi,MCH_08,42,OP_002,82.0,39.9,46
BATCH_6714,2024-04-24,236.43830795362877,91.39,psi,MCH_06,41,OP_012,91.0,39.8,10
BATCH_7242,2024-06-30,227.1128146115483,9.62,bar,MCH_01,22,OP_009,90.0,72.6,72
BATCH_7297,2024-05-28,196.4229461487945,3.41,bar,MACHINE03,29,OP_005,89.0,44.4,30
BATCH_1654,2025-02-25,176.0682851768799,75.22,psi,MCH_04,28,OP_012,0.02,60.9,5
BATCH_1011,2024-07-18,161.6361164844027,3.44,bar,MCH_09,37,OP_015,92.0,58.6,21
BATCH_1083,2024-03-27,193.58000408163758,6.9,bar,MCH_01,18,OPER_006,86.0,71.5,23
BATCH_5531,2024-07-10,193.31973984171438,4.11,bar,MACHINE01,29,OP_013,85.0,31.8,25
BATCH_2560,2024-03-04,212.90703515257212,2.15,bar,MCH_07,31,OP_013,84.0,32.9,28
BATCH_1414,2024-05-04,153.44661307716692,102.37,psi,MCH_10,43,OP_016,97.0,71.7,9
BATCH_7785,2024-04-12,221.86924502242624,127.28,psi,MCH_06,31,OP_005,88.0,48.3,68
BATCH_6017,2024-07-03,204.08165994866428,96.02,psi,MCH_02,16,OP_003,95.0,41.1,55
BATCH_8524,2024-03-02,151.27961660240223,60.95,psi,MCH_03,13,OP_009,0.21,30.2,4
BATCH_1159,2024-01-11,241.85806518227736,149.23,psi,MCH_07,29,OP_004,94.0,74.8,13
BATCH_3074,2024-02-12,159.24614099153314,55.21,psi,MCH_04,8,OP_005,96.0,45.7,52
BATCH_5615,2024-04-03,247.69584103062266,130.34,psi,MCH_02,0,OP_015,94.0,67.6,17
BATCH_3456,2024-07-15,157.38951475320005,75.91,psi,MCH_07,32,OP_007,93.0,48.4,47
,2024-02-23,184.26729271716567,103.76,psi,MCH_03,1,OP_003,89.0,60.7,59
,2024-07-04,221.4117512130858,7.22,bar,MCH_03,33,OP_002,88.0,31.7,15
BATCH_7210,2024-05-11,183.25623310001527,3.38,bar,MCH_02,17,OP_011,84.0,56.3,19
BATCH_9401,2024-06-15,234.33295881921993,134.15,psi,MCH_10,11,OP_005,99.0,72.2,21
BATCH_7030,2024-03-08,185.651989628806,62.62,psi,MCH_01,50,OP_007,85.0,70.4,41
BATCH_3320,2024-06-12,192.04532441718555,149.91,psi,MCH_04,10,OP_003,82.0,48.3,55
BATCH_8193,2024-06-07,225.3099023839235,126.35,psi,MCH_04,32,OP_013,84.0,69.2,28
BATCH_6072,2024-02-05,207.78288079100292,31.03,psi,MACHINE05,17,OP_016,84.0,66.3,32
BATCH_6099,2024-06-01,225.9794824560284,7.89,bar,MCH_05,37,OP_018,0.34,77.9,40
BATCH_8168,2024-06-08,196.1346847066516,1.82,bar,MCH_04,37,OP_004,81.0,41.0,72
BATCH_8570,2024-04-04,204.63869719639348,83.5,psi,MCH_05,0,OP_010,88.0,62.4,28
BATCH_2053,2024-07-02,233.1607971888083,7.05,bar,MCH_06,7,OP_016,91.0,42.6,46
BATCH_4631,2024-01-05,159.64796265008707,59.72,psi,MCH_06,10,OP_015,89.0,39.5,61
BATCH_7973,2024-05-01,241.21814104534891,146.6,psi,MCH_09,26,OP_016,95.0,42.9,19
BATCH_8080,2024-06-07,164.99548163725805,5.84,bar,MACHINE04,3,OP_013,92.0,64.5,17
BATCH_3113,2024-02-08,176.07072919968016,7.47,bar,MCH_03,27,OP_015,89.0,68.0,49
BATCH_3499,2024-01-27,152.85820957640203,119.26,psi,MCH_09,47,OP_016,100.0,68.3,35
BATCH_6578,2024-02-20,160.54868818858955,7.43,bar,MCH_07,11,OP_014,94.0,62.1,65
BATCH_9862,2024-06-27,175.97887510300023,3.4,bar,MCH_02,20,OP_011,90.0,52.4,66
BATCH_1807,2024-06-18,180.57170817189237,109.95,psi,MCH_03,4,OP_001,93.0,65.2,60
BATCH_2378,2024-02-12,200.99112044703767,3.09,bar,MCH_07,21,OP_002,0.42,64.5,53
BATCH_3818,2024-06-10,169.4901599452552,66.56,psi,MCH_06,24,OP_003,92.0,51.5,5
BATCH_9199,2024-06-13,226.88494345322061,1.95,bar,MCH_06,37,OP_018,83.0,46.8,11
,2024-02-18,164.91376796864844,72.85,psi,MCH_09,17,OP_001,90.0,69.7,22
BATCH_4007,2024-04-17,182.81176177849375,8.18,bar,MCH_05,40,OP_020,96.0,49.7,13
BATCH_8979,2024-02-12,206.18438083186012,28.76,psi,MCH_01,37,OP_004,88.0,71.3,53
BATCH_6560,2024-04-25,223.9414283328204,5.54,bar,MCH_05,29,OP_005,96.0,72.3,10
BATCH_2016,2024-06-08,159.7354561469479,116.11,psi,MCH_05,49,OP_003,86.0,46.0,29
BATCH_3822,2024-06-19,175.29009142038132,5.68,bar,MCH_05,43,OP_014,80.0,47.9,52
BATCH_3210,2024-04-13,231.8899751728385,3.34,bar,MCH_02,19,OP_010,88.0,47.5,7
BATCH_7067,2024-04-29,223.44311505158447,9.92,bar,MCH_05,4,OP_012,98.0,79.5,14
BATCH_1038,2024-07-08,247.78681662774088,143.03,psi,MCH_01,22,OP_005,0.23,33.9,54
BATCH_3725,2024-05-20,231.20134087636296,4.4,bar,MCH_01,18,OP_020,96.0,57.6,38
BATCH_8301,2024-03-19,205.76343678216085,30.83,psi,MCH_08,35,OP_002,93.0,70.9,53
BATCH_8166,2024-02-28,154.09923821367224,95.21,psi,MCH_01,42,OP_011,87.0,58.8,4
BATCH_7384,2024-06-19,232.1943472546124,110.66,psi,MACHINE01,5,OP_005,80.0,55.1,65
BATCH_9172,2024-03-14,,137.25,psi,MCH_10,18,OP_003,88.0,73.3,21
BATCH_1796,2024-03-03,164.8355318413083,116.15,psi,MCH_05,32,OP_013,0.45,46.9,4
BATCH_9774,2025-02-22,153.40788216427867,7.26,bar,MCH_10,15,OP_006,90.0,75.7,53
BATCH_1763,2024-07-07,216.8847926009542,56.27,psi,MCH_10,42,OP_010,97.0,41.4,28
BATCH_2523,2024-07-01,167.38262426109128,57.49,psi,MCH_07,14,OP_004,88.0,38.8,71
BATCH_5608,2025-04-04,246.7547368582031,6.52,bar,MCH_05,19,OP_008,89.0,78.5,46
BATCH_9805,2024-06-30,,46.36,psi,MCH_08,41,OP_001,94.0,42.0,19
BATCH_5411,2024-05-24,201.81461229045829,5.27,bar,MCH_10,26,OP_007,99.0,52.1,55
BATCH_5240,2024-06-24,213.0304925528996,6.8,bar,MCH_07,43,OPER_016,84.0,53.1,49
BATCH_9395,2024-01-14,180.87045622267115,36.37,psi,MCH_03,7,OP_015,96.0,64.5,11
BATCH_9469,2024-07-13,,6.86,bar,MCH_10,10,OPER_010,95.0,37.4,53
BATCH_4486,2024-04-24,215.21389251070016,4.98,bar,MCH_05,17,OP_005,1.0,42.2,5
BATCH_9706,2024-04-12,245.0570986687274,144.15,psi,MCH_08,18,OP_003,96.0,44.3,10
BATCH_7741,2024-05-14,178.2512131827972,30.8,psi,MCH_07,45,OP_009,0.84,51.7,36
BATCH_8793,2024-06-28,238.99668301509752,124.79,psi,MCH_02,10,OP_019,98.0,50.2,60
BATCH_3310,2024-07-04,230.84684565104206,3.6,bar,MCH_10,38,OP_002,94.0,44.5,12
BATCH_7285,2024-05-03,203.77010265024973,96.58,psi,MCH_10,27,OP_015,96.0,45.4,28
BATCH_8413,2024-04-20,172.8536384084453,1.21,bar,MCH_02,18,OP_020,95.0,55.4,42
BATCH_1371,2024-03-21,226.84597504082353,43.57,psi,MCH_09,40,OP_009,93.0,77.5,25
BATCH_6930,2024-05-23,162.1182581349947,9.59,bar,MCH_06,29,OP_001,0.06,52.3,16
BATCH_4973,2024-05-25,210.78618553695082,139.07,psi,MCH_01,50,OP_005,80.0,64.0,4
BATCH_7240,2024-02-22,,111.07,psi,MCH_04,5,OP_015,96.0,46.1,57
BATCH_5795,2024-04-01,201.52832663565192,6.09,bar,MCH_03,15,OP_012,91.0,59.1,62
BATCH_5082,2024-06-27,158.1110302635264,8.13,bar,MCH_05,28,OP_002,90.0,42.7,59
BATCH_7058,2024-07-18,225.08963722667886,137.59,psi,MCH_09,28,OP_010,100.0,31.4,11
BATCH_1426,2024-03-06,197.8746851102352,4.99,bar,MCH_06,39,OP_016,100.0,44.2,31
BATCH_7921,2024-03-11,196.17629204366992,3.07,bar,MCH_01,6,OP_012,0.89,73.7,25
BATCH_9680,2024-06-05,201.60190722309068,3.29,bar,MCH_04,3,OP_011,88.0,73.9,54
BATCH_9474,2024-06-18,190.4965870365597,67.74,psi,MCH_07,25,OP_007,96.0,63.7,28
BATCH_3323,2024-01-04,245.52700770174062,2.5,bar,MCH_02,26,OP_010,100.0,59.7,47
BATCH_7690,2024-05-14,193.7519972879518,8.26,bar,MCH_06,2,OPER_006,81.0,31.0,48
BATCH_9968,2024-06-28,174.1877464818713,33.24,psi,MCH_04,12,OP_010,87.0,50.1,18
BATCH_2701,2024-03-29,179.57697888842176,8.66,bar,MCH_05,48,OP_015,94.0,66.5,34
BATCH_8911,2024-01-14,215.72582676668605,91.8,psi,MCH_09,46,OP_009,88.0,58.8,45
BATCH_8620,2024-03-28,225.60122167349232,117.25,psi,MCH_01,0,OP_015,82.0,36.2,32
BATCH_4319,2024-06-19,178.6403319465709,66.83,psi,MCH_09,35,OPER_011,94.0,46.6,45
BATCH_9668,2024-03-09,179.29270879254344,145.48,psi,MCH_07,49,OP_015,95.0,39.0,12
BATCH_3669,2024-06-21,201.1012522601297,3.58,bar,MCH_03,5,OP_008,93.0,64.5,31
BATCH_9881,2024-03-28,230.19572295863804,135.79,psi,MCH_08,21,OP_001,100.0,78.7,7
BATCH_6075,2024-05-24,165.43928597559724,7.5,bar,MCH_10,34,OP_020,85.0,42.2,8
BATCH_2850,2024-03-28,152.16093148118557,64.09,psi,MCH_05,26,OP_013,97.0,72.6,56
BATCH_9235,2024-01-22,152.6638266888235,86.7,psi,MCH_07,44,OP_020,82.0,74.4,64
BATCH_8732,2024-06-05,243.37141162873158,1.55,bar,MCH_03,20,OP_012,83.0,57.5,20
BATCH_2011,2025-02-11,224.16586677551584,3.39,bar,MCH_04,36,OP_015,83.0,66.5,44
BATCH_1997,2024-03-07,,64.25,psi,MCH_07,21,OP_014,84.0,57.6,33
BATCH_2002,2024-03-21,209.55501996996662,9.48,bar,MCH_09,48,OP_001,89.0,73.3,37
BATCH_5499,2024-01-20,220.8555187953154,36.87,psi,MCH_05,12,OP_013,86.0,70.0,60
BATCH_2336,2024-02-14,199.6956935921319,2.67,bar,MCH_03,6,OP_017,93.0,60.6,7
BATCH_8970,2024-05-28,176.49348766136066,6.95,bar,MCH_09,40,OP_015,88.0,44.6,25
BATCH_2161,2025-02-19,230.63659483549776,3.98,bar,MCH_04,27,OP_015,80.0,79.6,59
BATCH_9710,2024-02-20,169.82676111355514,9.32,bar,MCH_10,4,OP_009,80.0,51.3,55
BATCH_6609,2024-01-11,159.59026476926155,22.99,psi,MCH_01,23,OP_008,94.0,56.4,26
BATCH_7306,2024-02-08,187.158442874488,56.43,psi,MCH_07,20,OP_010,93.0,53.5,14
BATCH_3402,2024-04-22,202.50888280236424,121.62,psi,MACHINE08,50,OP_008,84.0,52.8,67
BATCH_6750,2024-03-16,158.3568212726654,7.97,bar,MCH_09,13,OP_017,90.0,56.2,26
BATCH_4359,2024-06-09,195.24804640718025,18.14,psi,MCH_01,14,OPER_001,0.48,58.0,66
BATCH_9498,2024-06-14,242.48663337672917,3.65,bar,MCH_05,15,OP_008,83.0,54.0,45
BATCH_2960,2024-04-29,213.7231233018195,3.27,bar,MCH_05,50,OP_009,80.0,39.1,61
BATCH_1817,2024-01-03,212.35853642706616,2.22,bar,MCH_07,6,OP_007,90.0,42.3,26
BATCH_2644,2024-02-11,153.9553528283331,141.47,psi,MCH_09,3,OP_008#,89.0,44.7,51
BATCH_9303,2024-02-04,201.53826718720364,145.72,psi,MCH_09,16,OP_004,90.0,59.2,71
BATCH_7520,2024-04-14,173.65866037215062,8.1,bar,MCH_09,40,OP_005,100.0,51.2,46
BATCH_3119,2024-01-19,213.16305829699698,52.91,psi,MCH_04,6,OP_008,82.0,32.0,15
